"";"BD";"mode_eqt";"fiche_n";"id_sortie";"id_obs";"date";"a";"m";"j";"Saisie";"etat_mer";"temp";"force_v";"direct_v";"direct_h";"neb";"phase_lune";"y_lat";"y_degres";"y_min_dec";"y_lat_DD";"lat";"x_lon";"x_degres";"x_min_dec";"x_lon_DD";"mod_peche";"prof_m_moyen";"nb_pecheur";"h_debut";"heure_enq";"h_fin";"Temps_peche_effectif";"Temps_peche_estime";"deb_sortie";"fin_sortie";"obs";"act_peche";"debarq";"commune";"code_insee";"res_tour";"pdb";"csm";"pe";"po";"espcib1";"espcib2";"espcib3";"z_1";"z_2";"z_3";"z_4";"z_6";"z_7";"z_8";"z_9";"z_54";"z_55";"z_56";"z_57";"z_58";"z_59";"z_60";"z_61";"esp_cib";"mort_pss";"mort_cru";"mort_mll";"mort_vers";"mort_esp";"viv_vers";"viv_pss";"viv_cru";"viv_moll";"autre";"viv_esp";"autre_app";"procu_app";"agachon";"indienne";"chas_trou";"tra_fond";"tra_surf";"pierre";"palangro";"palangre";"nasse";"ligne_m";"broume";"flotteur";"peche_cal";"surfcas";"pelote";"pierre_bd";"sout_bd";"leurre_tt";"turlutte";"leur_surf";"rockfish";"shad";"shore_jigg";"jigging";"tenya";"madai";"inchiku";"fireball";"autre_tech";"prise_jour";"sexe";"age";"age_moyen";"cat_pro";"act_pro";"assoc";"nom_asso";"deb_age";"temps_parc";"nb_sort_an";"f";"m2";"j3";"j4";"a5";"s";"o";"n";"d";"niql";"vac";"we";"sem";"aube";"matin";"soir";"crepuscule";"nuit";"apm";"journee";"nimp_q";"p_no_kill";"bag_thon";"doursin";"joursin";"foursin";"moursin";"aoursin";"pourc_sem";"pourc_we";"pour_jf";"nb_sort_an6";"dur_sort";"secteur_po";"secteur_po7";"douz_jour";"douz_jour8";"nb_pech_o";"dur_moy_o";"nb_ours";"nb_sous_tail";"poss_bat";"type_bat";"motor";"longueur";"loca_bat";"loca_dom";"port_atta";"gps";"sondeur";"vivier";"table_traçante";"vire_ligne";"autre9";"anc_posid";"dep_pdb";"dep_pe";"dep_csm";"dep_po";"co_pnmcca";"zone_pro";"reg_pech_l";"reg_pech_o";"sais_pech_o";"tail_min_o";"quot_max_o";"inf_pech_l";"avis_mes_l";"avis_mes_o";"obs_stock_o";"obs_stock_l";"q_esp";"raison_var";"comm_rais_var";"solu_gest";"comm_gest";"esp_n_ind";"nom_esp_ind";"res_alien";"avis_pnm";"accessibilite";"proximite";"connaissance";"recommandation";"autre10";"abondance";"tranquilite";"fonds_rech"
"294";"PNMCA";"terrain";"294";"PECHLOIS2023_0155";"PECHLOIS2023_0155_E";2023-07-06;"2023";"07";"06";"Maeva_LABEGORRE";"1";"25";"1";"SO";"E";"0_10";"pln_lune";"NA";NA;"NA";"42.93432";"NA";"NA";NA;"NA";"9.4674700000000005";"pdb";"4";"1";09:00:00;11:15:00;12:00:00;02:15:00;03:00:00;08:30:00;15:00:00;"NA";"cote_sableuse";0;"Ansouis";"84002";"touriste";1;0;0;0;"NA";"NA";"NA";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;"Coris julis, Diplodus sargus";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"295";"PNMCA";"terrain";"295";"PECHLOIS2023_0155";"PECHLOIS2023_0155_F";2023-07-06;"2023";"07";"06";"Maeva_LABEGORRE";"1";"27";"0";"0";"NE";"0_10";"pln_lune";"NA";NA;"NA";"42.710700000000003";"NA";"NA";NA;"NA";"9.4551700000000007";"pdb";"5";"1";13:30:00;14:50:00;16:00:00;01:20:00;02:30:00;08:30:00;15:00:00;"NA";"jetee";0;"Biguglia";"2B037";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;"Coryphaena hippurus, Chelon labrosus, Sphyraena sphyraena";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;"NA";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"296";"PNMCA";"terrain";"296";"PECHLOIS2023_0156";"PECHLOIS2023_0156_A";2023-07-07;"2023";"07";"07";"Maeva_LABEGORRE";"1";"25";"2";"SE";"NO";"0_10";"pln_lune";"NA";NA;"NA";"42.775419999999997";"NA";"NA";NA;"NA";"9.4770599999999998";"csm";"10";"1";08:15:00;09:50:00;09:45:00;01:35:00;01:30:00;08:30:00;15:00:00;"NA";"cote_rocheuse";0;"Brando";"2B043";"resident";0;1;0;0;"NA";"NA";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"Sparus aurata, Diplodus sargus, Dicentrarchus labrax, Labrus viridis";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"297";"PNMCA";"terrain";"297";"PECHLOIS2023_0156";"PECHLOIS2023_0156_B";2023-07-07;"2023";"07";"07";"Maeva_LABEGORRE";"2";"26";"3";"SE";"SO";"0_10";"pln_lune";"NA";NA;"NA";"42.959350000000001";"NA";"NA";NA;"NA";"9.4533500000000004";"pe";"45";"2";08:30:00;12:30:00;12:30:00;04:00:00;04:00:00;08:30:00;15:00:00;"NA";"port";1;"Macinaghju";"2B261";"secondaire";0;0;1;0;"NA";"NA";"NA";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;"Serranus cabrilla, Coris julis, Diplodus sargus, Serranus cabrilla";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Coris julis, Serranus scriba, Diplodus sargus";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"298";"PNMCA";"terrain";"298";"PECHLOIS2023_0156";"PECHLOIS2023_0156_C";2023-07-07;"2023";"07";"07";"Maea_LABEGORRE";"2";"26";"3";"SE";"SO";"0_10";"pln_lune";"NA";NA;"NA";"42.959159999999997";"NA";"NA";NA;"NA";"9.4535300000000007";"csm";"10";"2";06:00:00;12:45:00;10:00:00;06:45:00;04:00:00;08:30:00;15:00:00;"NA";"cote_rocheuse";1;"Macinaghju";"2B261";"secondaire";0;1;0;0;"NA";"NA";"NA";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Sparus aurata";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Chelon labrosus, Labrus viridis, Mullus surmuletus, Serranus cabrilla, Sparus aurata, Sarpa salpa";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"299";"PNMCA";"terrain";"299";"PECHLOIS2023_0157";"PECHLOIS2023_0157_A";2023-07-11;"2023";"07";"11";"Maeva_LABEGORRE";"0";"26";"1";"SE";"NO";"0_10";"dern_quart";"NA";NA;"NA";"42.710419999999999";"NA";"NA";NA;"NA";"9.4548699999999997";"pdb";"3";"2";08:15:00;08:45:00;11:30:00;00:30:00;03:15:00;08:30:00;17:00:00;"NA";"jetee";0;"Graveson";"13045";"touriste";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"Sparus aurata";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Lithognathus mormyrus";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"300";"PNMCA";"terrain";"300";"PECHLOIS2023_0158";"PECHLOIS2023_0158_A";2023-07-12;"2023";"07";"12";"Maeva_LABEGORRE";"1";"26";"1";"SE";"NO";"25_50";"dern_quart";"NA";NA;"NA";"42.77402";"NA";"NA";NA;"NA";"9.4772200000000009";"pdb";"3";"1";08:00:00;09:30:00;11:00:00;01:30:00;03:00:00;08:30:00;15:00:00;"NA";"jetee";0;"Chine";"NA";"touriste";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"NA";1;0;0;0;NA;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"301";"PNMCA";"terrain";"301";"PECHLOIS2023_0158";"PECHLOIS2023_0158_B";2023-07-12;"2023";"07";"12";"Maeva_LABEGORRE";"1";"26";"1";"SE";"NO";"25_50";"dern_quart";"NA";NA;"NA";"42.773420000000002";"NA";"NA";NA;"NA";"9.4772200000000009";"pdb";"4";"1";07:00:00;09:50:00;12:00:00;02:50:00;05:00:00;08:30:00;15:00:00;"NA";"cote_rocheuse";0;"Saint_Savournin";"13101";"touriste";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"Serranus cabrilla, Coris julis";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Thalassoma pavo";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"302";"PNMCA";"terrain";"302";"PECHLOIS2023_0159";"PECHLOIS2023_0159_A";2023-07-13;"2023";"07";"13";"Maeva_LABEGORRE";"2";"27";"1";"NO";"NO";"25_50";"dern_quart";"NA";NA;"NA";"42.793280000000003";"NA";"NA";NA;"NA";"9.4890600000000003";"csm";"10";"1";06:30:00;10:00:00;09:00:00;03:30:00;02:30:00;09:00:00;17:30:00;"NA";"cote_rocheuse";0;"Ficaja";"2B037";"secondaire";0;1;0;0;"NA";"NA";"NA";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;"Sparus aurata, Diplodus sargus";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Sparus aurata, Diplodus sargus";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"303";"PNMCA";"terrain";"303";"PECHLOIS2023_0159";"PECHLOIS2023_0159_B";2023-07-13;"2023";"07";"13";"Maeva_LABEGORRE";"1";"27";"2";"NO";"NO";"25_50";"dern_quart";"NA";NA;"NA";"42.958509999999997";"NA";"NA";NA;"NA";"9.4556900000000006";"pe";"15";"1";06:00:00;12:20:00;10:00:00;06:20:00;04:00:00;09:00:00;17:30:00;"NA";"en_mer";1;"Nice";"6088";"touriste";0;0;1;0;"NA";"NA";"NA";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;"Pagellus erythrinus, Diplodus sargus";0;1;0;0;NA;0;0;0;0;0;"0";"0";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"304";"PNMCA";"terrain";"304";"PECHLOIS2023_0159";"PECHLOIS2023_0159_C";2023-07-13;"2023";"07";"13";"Maeva_LABEGORRE";"1";"28";"1";"E";"NO";"25_50";"dern_quart";"NA";NA;"NA";"42.900559999999999";"NA";"NA";NA;"NA";"9.4740400000000005";"pdb";"4";"1";12:00:00;14:30:00;16:00:00;02:30:00;04:00:00;09:00:00;17:30:00;"NA";"cote_rocheuse";0;"Livourne";"NA";"touriste";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Oblada melanura";1;0;0;0;NA;0;0;0;0;1;"0";"pain";"NA";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Oblada melanura";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"305";"PNMCA";"terrain";"305";"PECHLOIS2023_0159";"PECHLOIS2023_0159_D";2023-07-13;"2023";"07";"13";"Maeva_LABEGORRE";"1";"29";"1";"E";"NO";"10_25";"dern_quart";"NA";NA;"NA";"NA";"NA";"NA";NA;"NA";"NA";"pdb";"2";"1";14:30:00;15:40:00;18:00:00;01:10:00;03:30:00;09:00:00;17:30:00;"NA";"cote_rocheuse";0;"Pietracorbara";"2B224";"secondaire";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;"Serranus scriba, Scorpaena Scrofa, Coris julis";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"306";"PNMCA";"terrain";"306";"PECHLOIS2023_0159";"PECHLOIS2023_0159_E";2023-07-13;"2023";"07";"13";"Maeva_LABEGORRE";"1";"29";"1";"E";"NO";"10_25";"dern_quart";"NA";NA;"NA";"42.79513";"NA";"NA";NA;"NA";"9.4911799999999999";"pdb";"6";"1";16:15:00;16:45:00;21:00:00;00:30:00;04:45:00;09:00:00;17:30:00;"NA";"cote_rocheuse";0;"Monte";"2B166";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Sparus aurata";0;1;0;0;NA;0;0;0;0;0;"0";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"307";"PNMCA";"terrain";"307";"PECHLOIS2023_0160";"PECHLOIS2023_0160_A";2023-07-18;"2023";"07";"18";"Maeva_LABEGORRE";"1";"27";"1";"E";"NE";"25_50";"nouv_lune";"NA";NA;"NA";"42.79271";"NA";"NA";NA;"NA";"9.48963";"pdb";"5";"3";09:00:00;09:30:00;13:00:00;00:30:00;04:00:00;08:30:00;17:00:00;"NA";"cote_rocheuse";0;"San_Martino_di_Lota";"2B305";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;"Sarpa salpa, Coris julis";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Thalassoma pavo";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"308";"PNMCA";"terrain";"308";"PECHLOIS2023_0160";"PECHLOIS2023_0160_B";2023-07-18;"2023";"07";"18";"Maeva_LABEGORRE";"1";"27";"1";"E";"NE";"25_50";"nouv_lune";"NA";NA;"NA";"42.79271";"NA";"NA";NA;"NA";"9.48963";"pdb";"5";"3";09:00:00;09:30:00;13:00:00;00:30:00;04:00:00;08:30:00;17:00:00;"NA";"cote_rocheuse";0;"San_Martino_di_Lota";"2B305";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;"Coris julis, Diplodus sargus, Sarpa salpa";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Coris julis, Oblada melanura";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
"309";"PNMCA";"terrain";"309";"PECHLOIS2023_0160";"PECHLOIS2023_0160_C";2023-07-18;"2023";"07";"18";"Maeva_LABEGORRE";"1";"28";"1";"E";"NE";"10_25";"nouv_lune";"NA";NA;"NA";"42.836179999999999";"NA";"NA";NA;"NA";"9.4806299999999997";"pe";"35";"2";07:00:00;10:30:00;10:30:00;03:30:00;03:30:00;08:30:00;17:00:00;"NA";"en_mer";1;"La_Bouilladisse";"13016";"touriste";0;0;1;0;"NA";"NA";"NA";0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;"Auxis thazard";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;"Boops boops";"homme";"NA";NA;"NA";"NA";NA;"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";NA;NA;NA;NA;NA;NA;NA;"NA"
